site,date,month_day,species,caste,plant,invasive_interaction,proportion_invasive
pacific_spirit,06/27/2023,06-27,bom_mix,w,rub_arm,1,0.390243902
pacific_spirit,06/27/2023,06-27,bom_mix,w,rub_arm,1,0.390243902
pacific_spirit,06/27/2023,06-27,bom_fla,w,con_arv,0,0.390243902
pacific_spirit,06/27/2023,06-27,bom_fla,w,rub_arm,1,0.390243902
pacific_spirit,06/27/2023,06-27,bom_vos,w,rub_arm,1,0.390243902
burns_bog,06/28/2023,06-28,bom_mix,w,sol_dul,0,0
brae_island,06/28/2023,06-28,bom_mix,w,lon_inv,0,0.316455696
brae_island,06/28/2023,06-28,bom_mix,m,sym_alb,0,0.316455696
brae_island,06/28/2023,06-28,bom_mix,q,sym_alb,0,0.316455696
brae_island,06/28/2023,06-28,bom_mix,m,sym_alb,0,0.316455696
burnaby_lake,06/29/2023,06-29,bom_hun,q,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,m,epi_ang,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,m,epi_ang,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,m,epi_ang,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_fla,w,epi_ang,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_fla,w,epi_ang,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,lap_com,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_fla,m,epi_ang,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_fla,m,epi_ang,0,0.339622642
burnaby_lake,06/29/2023,06-29,bom_fla,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_vos,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_vos,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.339622642
burnaby_lake,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.339622642
colony_farm,06/29/2023,06-29,bom_fla,w,vic_cra,0,0.02
colony_farm,06/29/2023,06-29,bom_fla,w,rub_arm,1,0.02
colony_farm,06/29/2023,06-29,bom_mix,w,rub_arm,1,0.02
colony_farm,06/29/2023,06-29,bom_fla,w,rub_arm,1,0.02
iona_beach,07/03/2023,07-03,bom_fla,m,sym_alb,0,0.87804878
iona_beach,07/03/2023,07-03,bom_mix,w,sym_alb,0,0.87804878
iona_beach,07/03/2023,07-03,bom_mel,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_vos,m,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_imp,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_ruf,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_vos,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_mix,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_mix,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_mix,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_mix,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_imp,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_imp,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_vos,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_vos,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_vos,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_vos,w,rub_arm,1,0.87804878
iona_beach,07/03/2023,07-03,bom_imp,w,ros_rug,0,0.87804878
iona_beach,07/03/2023,07-03,bom_mix,w,sym_alb,0,0.87804878
iona_beach,07/03/2023,07-03,bom_fla,w,sym_alb,0,0.87804878
iona_beach,07/03/2023,07-03,bom_fla,m,sym_alb,0,0.87804878
iona_beach,07/03/2023,07-03,bom_mix,q,rub_arm,1,0.87804878
boundary_bay,07/03/2023,07-03,bom_vos,w,bel_vis,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_cal,w,bel_vis,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_cal,w,bel_vis,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_fla,w,bel_vis,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_imp,w,sym_alb,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_imp,w,sym_alb,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_fla,w,sym_alb,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_fla,m,sym_alb,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_mix,w,rub_arm,1,0.065860561
boundary_bay,07/03/2023,07-03,bom_ruf,w,rub_arm,1,0.065860561
boundary_bay,07/03/2023,07-03,bom_imp,q,rub_arm,1,0.065860561
boundary_bay,07/03/2023,07-03,bom_mel,m,rub_arm,1,0.065860561
boundary_bay,07/03/2023,07-03,bom_imp,w,rub_arm,1,0.065860561
boundary_bay,07/03/2023,07-03,bom_imp,w,epi_ang,0,0.065860561
boundary_bay,07/03/2023,07-03,bom_imp,w,epi_ang,0,0.065860561
burns_bog,07/05/2023,07-05,bom_imp,w,sol_dul,0,0.06875
burns_bog,07/05/2023,07-05,bom_fla,w,vic_cra,0,0.06875
burns_bog,07/05/2023,07-05,bom_imp,w,vic_cra,0,0.06875
pacific_spirit,07/05/2023,07-05,bom_vos,w,rub_arm,1,0.259259259
pacific_spirit,07/05/2023,07-05,bom_vos,w,vic_cra,0,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,con_arv,0,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,rub_arm,1,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,rub_arm,1,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,vic_cra,0,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,vic_cra,0,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,vic_cra,0,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,vic_cra,0,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,vic_cra,0,0.259259259
pacific_spirit,07/05/2023,07-05,bom_fla,w,vic_cra,0,0.259259259
tynehead,07/11/2023,07-11,bom_imp,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,w,tri_pra,0,0.002500893
tynehead,07/11/2023,07-11,bom_ruf,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,spi_dou,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,w,spi_dou,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,spi_dou,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_imp,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,w,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_fla,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_vos,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,m,epi_ang,0,0.002500893
tynehead,07/11/2023,07-11,bom_mix,m,epi_ang,0,0.002500893
surrey_bend,07/11/2023,07-11,bom_fla,w,tri_pra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,w,mel_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,vic_cra,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,m,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_mix,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,w,sym_alb,0,0.059961315
surrey_bend,07/11/2023,07-11,bom_fla,m,sym_alb,0,0.059961315
brae_island,07/12/2023,07-12,bom_mix,w,sym_alb,0,0.163636364
brae_island,07/12/2023,07-12,bom_mix,m,sym_alb,0,0.163636364
brae_island,07/12/2023,07-12,bom_mix,m,sym_alb,0,0.163636364
brae_island,07/12/2023,07-12,bom_mix,m,sym_alb,0,0.163636364
brae_island,07/12/2023,07-12,bom_mix,m,sym_alb,0,0.163636364
brae_island,07/12/2023,07-12,bom_mix,w,sym_alb,0,0.163636364
brae_island,07/12/2023,07-12,bom_fla,m,sym_alb,0,0.163636364
colony_farm,07/12/2023,07-12,bom_cal,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_cal,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_fla,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_fla,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_fla,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_fla,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_imp,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_vos,m,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_sit,w,lat_lat,0,0
colony_farm,07/12/2023,07-12,bom_fla,w,vic_cra,0,0
burnaby_lake,07/13/2023,07-13,bom_fla,w,imp_gla,1,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,w,con_arv,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_vos,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_vos,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_vos,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_vos,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_imp,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_imp,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_imp,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_imp,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_imp,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_imp,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,m,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_mix,w,epi_ang,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,w,con_arv,0,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,m,imp_gla,1,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,w,imp_gla,1,0.014476615
burnaby_lake,07/13/2023,07-13,bom_fla,w,imp_gla,1,0.014476615
tynehead,07/18/2023,07-18,bom_fla,w,imp_gla,1,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,imp_gla,1,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,imp_gla,1,0.008310249
tynehead,07/18/2023,07-18,bom_vos,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_vos,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_vos,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_imp,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_imp,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_imp,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_imp,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,w,gal_bif,0,0.008310249
tynehead,07/18/2023,07-18,bom_imp,w,lot_cor,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_fla,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,m,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,w,epi_ang,0,0.008310249
tynehead,07/18/2023,07-18,bom_mix,w,epi_ang,0,0.008310249
surrey_bend,07/18/2023,07-18,bom_vos,m,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_imp,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_fla,m,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_fla,m,med_sat,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_fla,w,med_sat,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_imp,w,ach_mil,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_imp,m,tan_vul,1,0.223684211
surrey_bend,07/18/2023,07-18,bom_mel,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_fla,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_fla,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,w,tri_rep,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
surrey_bend,07/18/2023,07-18,bom_mix,m,sym_alb,0,0.223684211
burns_bog,07/19/2023,07-19,bom_imp,w,imp_gla,1,0.068965517
burns_bog,07/19/2023,07-19,bom_mix,q,imp_gla,1,0.068965517
burns_bog,07/19/2023,07-19,bom_vos,w,spi_dou,0,0.068965517
burns_bog,07/19/2023,07-19,bom_fla,m,con_arv,0,0.068965517
burns_bog,07/19/2023,07-19,bom_fla,w,con_arv,0,0.068965517
burns_bog,07/19/2023,07-19,bom_imp,w,sol_dul,0,0.068965517
burns_bog,07/19/2023,07-19,bom_imp,w,sol_dul,0,0.068965517
burns_bog,07/19/2023,07-19,bom_imp,w,sol_dul,0,0.068965517
burns_bog,07/19/2023,07-19,bom_imp,w,sol_dul,0,0.068965517
burns_bog,07/19/2023,07-19,bom_imp,w,sol_dul,0,0.068965517
burns_bog,07/19/2023,07-19,bom_mix,w,con_arv,0,0.068965517
burns_bog,07/19/2023,07-19,bom_imp,w,con_arv,0,0.068965517
brae_island,07/19/2023,07-19,bom_fla,m,sym_alb,0,0.50877193
brae_island,07/19/2023,07-19,bom_mix,m,sym_alb,0,0.50877193
brae_island,07/19/2023,07-19,bom_mix,w,sym_alb,0,0.50877193
brae_island,07/19/2023,07-19,bom_imp,m,sym_alb,0,0.50877193
brae_island,07/19/2023,07-19,bom_vos,m,sym_alb,0,0.50877193
brae_island,07/19/2023,07-19,bom_mix,w,sym_alb,0,0.50877193
colony_farm,07/21/2023,07-21,bom_mix,w,rub_arm,1,0
colony_farm,07/21/2023,07-21,bom_fla,w,lat_lat,0,0
colony_farm,07/21/2023,07-21,bom_fla,w,lat_lat,0,0
colony_farm,07/21/2023,07-21,bom_fla,w,lat_lat,0,0
colony_farm,07/21/2023,07-21,bom_fla,m,lat_lat,0,0
colony_farm,07/21/2023,07-21,bom_fla,m,lat_lat,0,0
colony_farm,07/21/2023,07-21,bom_cal,w,lat_lat,0,0
colony_farm,07/21/2023,07-21,bom_cal,w,lat_lat,0,0
